201,0.614659009032373
202,0.6025614305772403
203,0.6058357715133263
204,0.6096522649433195
205,0.6335373598475652
206,0.6280995209339559
207,0.6087728392758919
208,0.6148350085366464
209,0.6458961172937322
210,0.6202247862824172
211,0.6710026722364465
212,0.6172851475706335
213,0.6395381481550296
214,0.6119246025103888
215,0.6154254796035395
216,0.6195776965752884
217,0.6221867279785276
218,0.6293878845031804
301,0.6553625662607284
302,0.5935308904467711
303,0.6174547531454546
304,0.6266200320507445
305,0.5920356163993876
306,0.6277580941424891
307,0.614368669329684
308,0.5888653160794859
309,0.6075827613277415
310,0.6737199462537347
401,0.6625195998282634
402,0.6428724256722427
403,0.6021841737194458
404,0.607486013300356
405,0.6177032444264922
406,0.6307022321506301
407,0.6533314960496704
408,0.6254809979475255
409,0.639324230874795
410,0.5910226130908496
411,0.6496306327798174
412,0.6483612997614623
413,0.6035589340029346
414,0.6556698538314956
501,0.6295132356387897
502,0.613229262120765
503,0.6306158569870011
101,0.615660448517988
102,0.6082959792409636
103,0.6259886380623212
104,0.6707161110115405
105,0.6274318506182517
106,0.6478200767373512
107,0.6143503706995015
108,0.6723723304307498
109,0.6201465472803603
110,0.6014560621503904
