,sub-burough,mean_income_08_delta_1,mean_income_08_delta_2,mean_income_08_delta_3,std_income_08_delta_1,std_income_08_delta_2,std_income_08_delta_3,std_mcr_rent_08_delta_1,std_mcr_rent_08_delta_2,std_mcr_rent_08_delta_3,mean_mcr_rent_08_delta_1,mean_mcr_rent_08_delta_2,mean_mcr_rent_08_delta_3,std_value_08_delta_1,std_value_08_delta_2,std_value_08_delta_3,mean_value_08_delta_1,mean_value_08_delta_2,mean_value_08_delta_3,std_down_08_delta_1,std_down_08_delta_2,std_down_08_delta_3,mean_down_08_delta_1,mean_down_08_delta_2,mean_down_08_delta_3,std_rooms_08_delta_1,std_rooms_08_delta_2,std_rooms_08_delta_3,mean_rooms_08_delta_1,mean_rooms_08_delta_2,mean_rooms_08_delta_3,std_brooms_08_delta_1,std_brooms_08_delta_2,std_brooms_08_delta_3,mean_brooms_08_delta_1,mean_brooms_08_delta_2,mean_brooms_08_delta_3,18_delta_1,18_delta_2,18_delta_3,30_x_delta_1,30_x_delta_2,30_x_delta_3,45_delta_1,45_delta_2,45_delta_3,60_delta_1,60_delta_2,60_delta_3,75_delta_1,75_delta_2,75_delta_3,90_delta_1,90_delta_2,90_delta_3,Cuban_delta_1,Cuban_delta_2,Cuban_delta_3,Dom_delta_1,Dom_delta_2,Dom_delta_3,Mex_delta_1,Mex_delta_2,Mex_delta_3,Not Hispanic_delta_1,Not Hispanic_delta_2,Not Hispanic_delta_3,PR_delta_1,PR_delta_2,PR_delta_3,SA_delta_1,SA_delta_2,SA_delta_3,hisp_delta_1,hisp_delta_2,hisp_delta_3,_delta_1,_delta_2,_delta_3,'Hawaiian'_delta_1,'Hawaiian'_delta_2,'Hawaiian'_delta_3,'Kor'_delta_1,'Kor'_delta_2,'Kor'_delta_3,'amind'_delta_1,'amind'_delta_2,'amind'_delta_3,'asian-ind'_delta_1,'asian-ind'_delta_2,'asian-ind'_delta_3,"'asian-ind', 'pac_il'_delta_1","'asian-ind', 'pac_il'_delta_2","'asian-ind', 'pac_il'_delta_3",'black'_delta_1,'black'_delta_2,'black'_delta_3,"'black', 'amind'_delta_1","'black', 'amind'_delta_2","'black', 'amind'_delta_3","'black', 'chinese'_delta_1","'black', 'chinese'_delta_2","'black', 'chinese'_delta_3",'chinese'_delta_1,'chinese'_delta_2,'chinese'_delta_3,"'chinese', 'filip'_delta_1","'chinese', 'filip'_delta_2","'chinese', 'filip'_delta_3","'chinese', 'viet'_delta_1","'chinese', 'viet'_delta_2","'chinese', 'viet'_delta_3",'other_asian'_delta_1,'other_asian'_delta_2,'other_asian'_delta_3,'pac_il'_delta_1,'pac_il'_delta_2,'pac_il'_delta_3,'viet'_delta_1,'viet'_delta_2,'viet'_delta_3,'white'_delta_1,'white'_delta_2,'white'_delta_3,"'white', 'Kor'_delta_1","'white', 'Kor'_delta_2","'white', 'Kor'_delta_3","'white', 'black'_delta_1","'white', 'black'_delta_2","'white', 'black'_delta_3",2004_delta_1,2004_delta_2,2004_delta_3,2005_delta_1,2005_delta_2,2005_delta_3,2006_delta_1,2006_delta_2,2006_delta_3,2007_delta_1,2007_delta_2,2007_delta_3,2008_delta_1,2008_delta_2,2008_delta_3,8_x_delta_1,8_x_delta_2,8_x_delta_3,Excellent_delta_1,Excellent_delta_2,Excellent_delta_3,Fair_delta_1,Fair_delta_2,Fair_delta_3,Good_delta_1,Good_delta_2,Good_delta_3,Poor_delta_1,Poor_delta_2,Poor_delta_3,1_delta_1,1_delta_2,1_delta_3,10_delta_1,10_delta_2,10_delta_3,11_delta_1,11_delta_2,11_delta_3,12_delta_1,12_delta_2,12_delta_3,13_delta_1,13_delta_2,13_delta_3,14_delta_1,14_delta_2,14_delta_3,19_delta_1,19_delta_2,19_delta_3
10,211,-148962.18373015872,32560.56979166664,230382.47831064352,-425612.8286248585,89303.5184144366,514548.4611832134,101.07339339001379,-58.861824123375754,166.21756826031503,159.68469748642167,-10.902095059412204,218.44965021743246,22778.577817351557,-74619.56470793113,-747.4988147271797,-121164.46845238097,156147.92708333395,-37301.19535891153,-82554.42782376427,-638026.8388414066,993229.9659745684,892198.2024291502,-3398666.2243589745,1339205.1166666667,0.32182793563478507,-0.2246869254023247,0.09911197519130055,0.2311507936507935,-0.6260416666666666,0.4486076732673272,0.4069370433302705,-0.3555566699321575,0.13165849640821703,0.2668650793650795,-0.33958333333333335,0.1870668316831685,,,,0.012301587301587286,-0.04270833333333332,0.0922957920792079,-0.024999999999999967,0.03229166666666666,-0.09310024752475249,-0.001984126984126977,0.007291666666666641,-0.032951732673267314,0.03611111111111112,-0.03541666666666668,0.08137376237623761,-0.01825396825396826,0.03854166666666667,-0.04761757425742574,,-0.0010416666666666664,0.0018254950495049504,0.000992063492063492,-0.0010416666666666664,,0.025793650793650792,-0.022916666666666665,0.030754950495049508,0.006150793650793629,0.04270833333333335,-0.040686881188118806,-0.020634920634920638,-0.014583333333333334,0.010952970297029702,-0.0005952380952381001,-0.024999999999999998,0.0172029702970297,,,-0.016924504950495047,0.005555555555555557,-0.025,0.975,,,,,,0.0562809405940594,,,0.03387995049504951,,,0.025804455445544553,,,,,,,,,,,,-0.1645420792079208,-0.15595238095238095,,,,,0.010426980198019803,,,,,,,,,-0.673174504950495,0.776984126984127,-0.7802083333333333,0.006775990099009901,-0.6561507936507937,,,,,,,,-0.2150990099009901,,,,-0.01765873015873016,0.11979166666666666,-0.16067450495049504,-0.020039682539682538,0.053125000000000006,-0.11067450495049505,-0.04464285714285715,0.5645833333333334,,0.0611111111111111,,,-0.3505952380952381,-0.017708333333333333,,-0.07261904761904761,-0.09270833333333334,-0.005724009900990099,0.09047619047619046,-0.14479166666666665,,-0.1932539682539683,,,0.5218253968253969,-0.521875,,0.015476190476190477,-0.0031250000000000028,-0.007023514851485148,,,,-0.0011904761904761915,-0.005208333333333333,0.016676980198019803,,0.0,0.05185643564356436,,,0.896565594059406,-0.005357142857142858,-0.0010416666666666664,0.996875,,,
11,212,-261429.76369230766,76408.76590990991,387657.9843208593,-934136.403198046,264016.4615196568,1076826.0849637827,118.2067353917734,39.734329464990765,46.32701723017817,75.07970950051879,207.8134253216483,2.0047912713471305,372368.5108727636,-169273.8101188857,248642.06313676294,-573456.7635384621,190435.49524324387,-424207.0172817055,-3100.117321625352,-472556.27877086774,331970.6542311702,710392.7142857146,1834106.7857142854,-1933305.166666667,-0.4035761265112594,0.31008911941883754,-0.23947520661306076,-0.5186153846153849,0.6767927927927926,-0.9466389466389464,-0.2923401407571289,0.27428550262188733,-0.27251026665589606,-0.3207692307692309,0.39315315315315336,-0.4560377685377688,,,,-0.10815384615384616,0.07866666666666666,-0.1378205128205128,-0.025538461538461565,0.07931531531531533,-0.11339223839223839,0.056769230769230794,-0.07329729729729731,0.11941268191268192,0.07123076923076924,-0.03127927927927929,0.005240817740817749,0.009538461538461523,-0.05340540540540539,0.12655925155925155,,,,0.00015384615384615372,,,-0.01430769230769231,0.03506306306306306,-0.05344767844767844,0.06153846153846154,-0.03963963963963968,0.03867810117810122,0.013538461538461534,-0.02046846846846847,0.035776160776160776,-0.018615384615384617,0.020036036036036035,-0.031228343728343728,,,0.000606375606375607,0.08507692307692308,-0.07145945945945946,0.9594594594594594,,,,,,,,,,-0.06907692307692308,0.050054054054054054,-0.001169438669438673,,,,,,,,,,,,0.07276507276507277,-0.010153846153846159,,,,,0.04357241857241857,,0.005009009009009009,0.010221760221760223,,,,,,-0.7867723492723493,,,,,,,,,,,,,,,,-0.036769230769230776,0.20825225225225225,-0.2378291753291753,-0.016769230769230772,0.06663063063063063,-0.12101524601524602,0.010769230769230767,0.39297297297297296,,0.04138461538461538,-0.062486486486486484,,-0.2835384615384615,-0.005477477477477479,,-0.09630769230769232,-0.08248648648648649,,0.05246153846153846,-0.154990990990991,0.010221760221760223,-0.21676923076923074,,,0.5241538461538462,-0.518990990990991,,0.02876923076923077,,,-0.018923076923076924,,,0.004153846153846154,,,,-0.0034954954954954957,0.07241857241857243,0.00015384615384615372,0.0005045045045045044,0.8993416493416494,-0.007538461538461539,,,0.00030769230769230743,,
12,213,-320695.0967567839,109726.51647441584,171519.5193826751,-1145818.070219207,487557.9564951941,502495.95728276484,-91.32833517558669,141.55274811131596,33.335065427249845,345.3686863595119,-138.76729130067008,458.94392045039115,-392002.6577366502,633810.8452657587,-772339.5601521148,813685.1303436505,-1366860.8424726417,1522920.8161964817,238179.82060804218,84186.75477462262,-327412.1259699622,-2209586.4523809524,1258378.5303030303,-2585387.792207792,0.25182396913793914,-0.34498511683523225,0.18890406706354157,0.16605166051660536,-0.3913043478260869,0.4027547295054763,0.30614033913419203,-0.2735919234158145,0.19521447609629916,0.11907272133945823,-0.17527358769594792,0.17085960836375702,,,,0.06023294926826821,-0.12073351079562261,0.13644208430136076,0.011559605391972289,-0.024667258207630882,0.04819117158977765,0.07814343449556943,-0.044483880508725204,-0.039926983073348854,-0.07203102643271331,0.09476486246672583,-0.026452041154995026,-0.07421492582272761,0.09511978704525288,-0.12207102555592433,-0.00028867635615131663,,,0.0028240078319150532,,,0.006514044732284056,0.002839396628216504,-0.009226684367739794,-0.037578130883349714,0.031144631765749775,-0.004115499502157283,-0.013956874262620177,0.03120378586217095,-0.038499834052439424,0.04023897381830961,-0.038923395445134575,0.010388317291735812,0.0022466551196124226,-0.012658976634131916,0.018552937271822105,0.2988427843462108,-0.31798284531203785,0.8826086956521739,,,,,,0.0719880517756389,,,0.090540989047461,-0.0011547054246052665,0.02552499260573795,0.07155658811815466,,,,,,,,,,,,0.11576501825423166,-0.0198935662826016,,,,,,,-0.009257616089914225,0.03382011284434119,,,,,,-0.7586458679057417,,,,-0.7681050279890554,,,,,,,,-0.16193162960504479,,,-0.12227016262860935,-0.0034641162738157996,0.08527062999112689,-0.09936939926983072,-0.002372166578808649,0.09813664596273292,-0.16574842349817456,0.014345959786128473,0.45164152617568765,-0.5320278791901759,0.06514044732284058,-0.06725820763087845,-0.027149020909392634,-0.2861535758214725,-0.015113871635610765,0.00657152339860604,-0.06199010969701532,-0.06953564034309376,0.0027547295054762694,0.040979491427567336,-0.11715468796214137,-0.001062064387653502,-0.20499786630519368,,,0.4917538971308081,-0.5058562555456966,-0.000531032193826751,0.033147576373722926,-0.031174208813960366,0.044208430136077,,,,,,,,0.007187222715173027,0.005509459010952539,,,0.9651178227680053,-0.004267389612671636,,,-0.0048447423249742706,,
13,214,-336657.5055052949,43200.24454117307,187591.20940466382,-916318.7213369622,138964.55519666732,473628.6846013309,144.97410289160996,-26.94491358401973,186.1408158058013,108.50613184112115,227.77228798217538,58.588704318936834,841038.4664259534,-625419.1121616974,566123.968551273,-1857169.7360614352,1585469.0542552685,-1669765.084660586,519558.34790295083,32087.791357914917,-893277.162902189,-3048428.9330143537,-138099.9578947369,-1818513.9142857143,0.09892715994601886,-0.16353221648449323,-0.014438513411966225,0.49537134441405417,-0.22636886922601196,0.07333351059586857,-0.0882003808414411,0.32045217659723124,-0.3363382847518268,0.29549758047548935,-0.06983492697778426,0.10825866149060048,,,,-0.04912686724174206,0.05870320156034442,-0.07749474859741019,-0.06466091591275686,-0.0028780743066457726,-0.014477917519742589,-0.006487130934848151,0.00827743684886545,-0.022826982903028536,0.08706781681744863,-0.025284239569953848,0.04754181180036693,0.03320709727189845,-0.03881832453261025,0.06725783721981442,,-0.0033062175919318774,0.00030577787231779625,-7.013114524160192e-05,0.007183292897578612,,-0.03443439231362648,0.014176299890585605,-0.005769895503735809,0.10386422610281232,-0.07202321488035779,0.05559839400143585,-0.024230310680973418,0.021454735740450027,-0.019450131617432,-0.01749772073777965,0.014842300556586273,-0.0226408572416177,-0.03443439231362648,0.0176728033870891,0.005942726475045866,-0.35114664422470016,0.30940488083345224,0.6293706293706294,,,,,,0.06874684251110105,,,0.04274242867398761,,,0.041692148156026475,,,,,,,,,,,,0.04868515514903347,0.03390840872431447,,,,,0.015514903347602967,,0.003591646448789306,0.015820681219920765,,,,-0.010344343923136264,0.5210741639313068,-0.5130686803690606,,,,-0.4295883301774318,,,,,0.007910340609960383,,0.23086437372151658,-0.23046345289691297,,,,-0.04512939196297076,0.07815993530279244,,-0.024651097552423028,0.18343561200704056,,-0.03846693316501858,0.47383568812140237,-0.5346592570927171,0.02331860579283259,-0.05394605394605394,,-0.2921312855038923,0.003591646448789306,-0.0031907256241857002,0.04341117890455151,-0.11195946910232624,,0.004803983449049726,-0.19019076161933304,0.012324177723417267,-0.3172031699277649,,,0.561119293078056,-0.5539460539460539,-0.013680236113696191,-0.003471491689459289,0.0070881499452928026,0.050346991411630196,-0.010379409495757067,,,-0.003471491689459289,,,,,0.020234518333377652,,,0.9289797654816666,-0.003471491689459289,9.514295228580955e-05,0.9965034965034965,,,
14,215,447358.8635673455,-331380.4642498997,-54978.24183552095,1036454.3468236255,-759376.9316240244,-28690.196091891034,42.41522562095474,41.358067251761156,32.02138463467867,-66.61137692716648,318.1184952978057,-153.38375059045825,-1600877.695868506,1586736.146242177,-1426745.946426833,3051481.4091639873,-3196722.6994584836,3036076.469689697,746059.9893882908,-660744.4476509532,-5028965.534664063,879402.384615385,-2262601.625,-4385280.375,-0.5228519796912525,0.5887503739976037,-0.35303592016021756,-0.1159044896987016,0.340787538440968,-0.5386573735940403,-0.24414366195412074,0.26884347801746833,-0.1727472521211123,0.018384542098368595,0.1058797967642735,-0.25855053108240655,,,,0.07123079671311182,-0.1083533894905736,0.049185117172012266,-0.06768786471358818,0.012050407808530561,0.050061559650257714,0.0382874836251042,-0.0007353924321433225,-0.05396381544625534,0.007309158032630714,0.052530418505147725,-0.015734229252311077,-0.04913957365725855,0.04450795560903865,-0.029548632123703594,,,,0.05516851256401095,-0.05759459820831662,0.05636359842240354,-0.0114475407883768,0.009810803583366761,0.0029006072494313535,-0.16678575681791108,0.15409814146276235,-0.1503516203752009,0.08718887697987376,-0.08843093996523599,0.08021535443751174,0.020959866619030605,-0.018986495520791548,0.022411886229419253,0.014916041443372632,-0.0025070196550340956,-0.007929717660315937,0.7714659997618197,-0.8121406605161118,0.9602888086642599,,,,,,,,,,-0.00501667262117423,0.02425123679636315,0.0751653763485737,,-0.0010195213263805318,0.013730932159178647,,,,,,,,,0.2587174725068342,,,,,,0.11272719684480707,,,0.019511278979987896,,,0.007950585338369398,,,,,-0.12601952132638053,,-0.7992288912706919,,,,,0.013730932159178647,,,-0.12345318336428707,,,,-0.0015481719661784021,0.15429870303516513,-0.16243400596815594,-0.006311778015958086,0.027008958416900652,,-0.009527212099559368,0.49632303783928333,-0.5646167650925481,0.07895677027509825,-0.09667067789811472,,-0.3212903417887341,-0.02879729910415831,,-0.038347028700726454,,,-0.03292842681910206,-0.011298301912020322,-0.001439869785688947,-0.021912587828986585,-0.36676026206712126,0.007950585338369398,0.3311450518042158,-0.3436121139189731,0.019511278979987896,,-0.10491041583099345,0.01807140919429895,-0.00501667262117423,-0.0010195213263805318,0.019511278979987896,,,,,0.017031020189864955,0.11706767387992736,,,0.8576615679973288,0.015303084434917232,,,0.0028283910920566865,,
15,216,-300540.21881380153,279787.0959360426,-427832.5865009746,-690171.8149326812,655302.1641299678,-1176346.357399271,-49.364147838356985,136.42875730338386,12.886730536867162,200.5103155911446,-113.9959026888605,359.68287431595945,333286.3452279754,-808140.1092870948,608346.8377673663,-605435.0896964753,1186346.0148049453,-825238.2139376225,887391.9775867043,299699.969554699,-314307.9605950583,-2190569.5599999996,-3737.5,-977162.2999999998,0.4524172510649307,-0.45278541896668356,0.2592242223501775,0.13622907309105692,-0.14790139906728772,-0.03581871345029253,0.3225199784607632,-0.343614634537979,0.06791530872355023,-0.09180617939294944,0.03153453253386651,-0.18689083820662789,,,,-0.06592827004219409,0.069583240802428,-0.04532163742690058,-0.025350483190417883,-0.04515508179732031,-0.09332358674463936,0.04506941608819931,-0.0990450810570731,0.07115009746588696,0.039931264461685045,0.03168258198238211,0.07772904483430798,0.006278072682727641,0.042934340069583236,-0.01023391812865497,,,,,,-0.05384990253411306,,0.001628543933673847,-0.0012183235867446393,0.06574111882400979,-0.15893108298171588,0.15740740740740744,-0.05148359874778822,0.0724702050484862,-0.07504873294346978,0.025503606914386825,0.011399807535716927,-0.017787524366471734,-0.011722471757179801,0.014952994300096232,-0.009502923976608187,0.09246971553014838,-0.0023687911762528824,0.09941520467836262,,,,,,,,,0.02168615984405458,,,,,,,,,,0.004406560500884714,,,,,,0.00018715121818429267,,,,,,,,,,,,,,-0.03313840155945419,,,,,,,,,,,,-0.19541910331384016,,,-0.11232943469785575,-0.0472641894650878,0.003923310385668812,-0.0060916179337231965,-0.03057370355247039,0.3772299948182693,-0.40594541910331383,-0.08515380427385326,0.18298911836553405,,0.06516265142234925,0.06995336442371751,,-0.2734449435143596,-0.011029683914427418,,0.11026609500476385,,,-0.21859262283925412,-0.060034051373158634,-0.007066276803118908,-0.032377160745882705,,,0.38883217639853,-0.48197497964320085,-0.007066276803118908,0.03816183476248809,-0.02465023317788141,0.03338206627680312,,0.001628543933673847,0.00341130604288499,-0.0038451068463318363,,,,0.019172403582796652,0.03679337231968811,,,,,,,,,
16,217,-237384.7843815614,56855.89928397391,232184.1120640037,-624972.3815910376,170245.72032765602,512023.82977293245,161.2194809379722,78.0930266558779,-73.31723727265859,20.651633986928005,161.6878901373284,0.4762512768131728,383160.87788487785,-674720.2427474619,628733.4556948529,-1605546.6642966215,2260127.709363036,-2693928.576551169,-166328.8681834936,128985.32538029365,-959328.177485561,-1590174.153846154,-117234.59615384601,-1513728.25,-0.23501255878084026,0.17616256187898216,-0.14522180011626018,0.8713017751479288,-0.3692009348117944,0.46707724185564636,-0.22319560177248077,0.1281300323946568,-0.060515209070885145,0.39530444741362847,-0.31669235741633917,0.41000920916311734,,,,-0.03139912196984157,-0.005196161304758584,-0.020519166570737893,-0.15064897881275052,-0.0197901645865447,-0.029958558765972115,0.09052300057262835,0.02637859877678883,-0.06011856797513526,0.07563466310364574,-0.008204465218039886,0.09485438010820768,0.01992269517083413,0.006812192332554319,0.015741913203637617,,,,0.0018849016987974804,,,,-0.001715479091044702,-0.0007770231380223322,-0.035264363428135215,0.024489085575058467,-0.0149648900656153,0.029323344149646883,-0.02041171498185073,0.006388856912628062,0.0035073487306737927,0.005743125652627915,-0.012288477034649477,-0.005368390914296622,-0.0021878573914773,0.014792218257165878,-0.24990456193930133,0.28467008105017155,0.037815126050420145,,,,,,,,,,,,0.043743524807183146,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025987107171635777,,-0.2946148873750684,-0.0007770231380223322,-0.05859896926894445,,,,,,,,-0.11888454011741682,,,-0.17724761137331646,-0.0018610421836228255,0.03716871363930187,-0.0653562794981006,-0.04351975567856461,0.19044304112177415,,-0.010188012979576257,0.39928397394460746,,0.0476235922886047,-0.02946148873750684,-0.04699551053298032,-0.19810555449513265,-0.01946695838098553,,0.11299866386715021,-0.17331311222713935,-0.0007770231380223322,0.018634281351402937,-0.15556163293719855,-0.0007770231380223322,-0.40530158427180757,-0.1348515737656009,0.002647634396224243,0.4717741935483871,-0.49159663865546216,-0.0015540462760446645,,-0.01946695838098553,0.009496949464717394,,,-0.0007770231380223322,,,,,-0.00047237830043259967,0.05324047427190054,,,0.9204558535743065,0.003769803397594961,-0.007632638854358311,0.9957983193277311,0.0018849016987974804,,
17,218,-179950.63060047582,-42652.7957116788,410647.321875,-807187.7954840783,257306.12125012605,538679.4317584615,1095.6113637300025,-1056.5595471861998,1321.7700062865047,1444.54329004329,-1371.0978354978354,2104.473563218391,-855712.497082694,1050052.0929163466,-1299592.74622276,3878713.534365716,-2894659.854341545,2979042.7437500004,291202.217849209,-4734313.574032424,4513477.789076038,-2258199.162234043,-4874399.125,3717506.0,-0.07876617843749201,0.32382870741752146,-0.2603702706846891,-2.0954013254291515,1.9352493917274942,-1.796875,-0.1174400986767965,0.22027207391810277,-0.1567229027991539,-1.2612816066459651,1.1529425182481752,-1.028125,,,,0.16109475608608567,-0.1540678223844282,0.13749999999999998,-0.011385785914962865,-0.14170468369829683,0.08125000000000002,-0.14249707625922492,0.20606751824817515,-0.159375,-0.008381390221935459,0.07832268856447688,-0.0625,0.0011694963100375017,0.011382299270073004,0.0,,,,-0.008945974647470795,0.0013838199513381997,-0.003125,-0.005854202793348657,,,0.005014047398206767,-0.006516119221411154,0.028124999999999956,-0.02131306206395935,0.0135264598540146,-0.0125,0.010518745547176408,0.0037940997566909967,-0.0125,0.013281176486402927,-0.0024559002433090053,-0.012499999999999999,-0.5349975131400304,0.6534367396593674,0.3125,,,0.08437499999999999,0.011836109206758882,,,,,0.096875,-0.006512884623139896,-0.0041742700729927,0.171875,,,,,,,,,,,,0.034375,0.037941417644607546,,,,,0.0031249999999999993,,,,,,,,,-0.278125,,,,,,0.028125,,,,,,-0.11875,,,-0.153125,-0.004812410103372716,0.07216392944038928,-0.11562499999999999,0.005706335443803681,0.06033302919708029,-0.125,0.11993386296729444,0.3748175182481752,-0.5375000000000001,0.16702289255420683,-0.16964720194647204,-0.021875000000000002,-0.25290021642402977,,,0.0026683335349706183,-0.14042731143552312,0.0,0.3439058488257988,-0.41224148418491485,0.0,-0.4409471575862672,,,0.3740371819171674,-0.37643704379562043,0.003125,,0.004508819951338199,0.018750000000000003,0.06503474882714307,,,-0.003091771854122138,,,,0.006941909975669099,0.046875,,,0.9375,0.0021037491094352814,,,-0.003421112769017757,,
18,301,-122490.20039421035,38538.02992728667,-159637.68299223715,-87976.15788266412,-200367.01656140387,-159875.57181879482,-311.8294766087888,657.2659957308363,-239.99799449575494,-1052.597490121073,1710.0680287089958,-1299.4499042991754,-760415.913395281,788073.7203317103,-964673.8177805259,1003286.039860364,-1166514.9444316877,1283231.2516113864,894295.0074744308,-421833.9546353435,22475.85061713215,-2352765.9736842103,573109.916666667,-1899211.2500000005,-0.023025573543123512,0.12574334862389347,-0.03585074370169239,0.1794369441574939,-0.07990815154994246,0.25490472829922384,0.13105779352042446,-0.0601953033139605,0.07707832787328683,0.21803868485733613,-0.15334864140834292,0.30766878381557294,,,,-0.06332300312281078,0.098584003061615,-0.12825217595859795,-0.10543939016136505,0.024110218140068918,-0.05692778169842394,0.04538762037070021,-0.056831228473019524,0.06516113855563396,0.06891556537123453,-0.028128587830080376,0.08527405316396142,0.05445920754224106,-0.037734404898584,0.03474476593742648,-0.002285707500682744,7.654037504783778e-05,,0.015228155166886331,-0.01213164944508228,0.023382733474476593,-0.00198292546812477,,,-0.1393391040026597,0.14515882127822421,-0.1541049164902376,0.100108051627305,-0.10673555300420973,0.12074805928016938,0.025077476578919247,-0.011902028319938768,0.012632321806633734,0.003194053598356665,-0.004515882127822425,-0.00621030345800988,0.05802134910174663,-0.04634519709146574,0.9692307692307692,,,,0.00020185468837198225,0.010409491006505933,0.04271936015055281,,,0.09273112208892026,-0.002083852812310762,0.015614236509758898,0.11147965184662431,,,,,,,,,,,,0.15410491649023758,0.1716774124603712,,,,,0.01105622206539638,,,,,,0.0004940014114326041,0.005076051722295444,0.8284347493302717,-0.8297812279463656,,-0.6043245311902028,0.03156904257821689,-0.8678267374345457,-0.01982395713738997,0.02495883321571395,,,,,,-0.3882615855092919,,,-0.13283933192190073,-0.06511001080516272,0.38848067355530047,-0.4185368148670901,-0.07801683705577127,-0.007883658629927279,-0.0539402493530934,-0.10416889300514137,0.27680826636050515,-0.3411197365325806,0.09715147413291537,-0.1515116724071948,-0.0015760997412373563,-0.2667984659043684,0.05935706084959816,-0.05956245589273112,-0.2482397083793443,-0.11435132032146957,,0.04450895878602216,-0.08419441255262151,,-0.025000296845129943,,,0.4582160795069996,-0.4650210486031382,0.0009880028228652082,-0.007527992495755115,-0.0446230386528894,0.007104210773935545,0.01025303078877688,-0.014848832759280521,0.012726417313573277,,,,,0.01289705319556066,0.03660315219948247,,,0.9326276170312868,,-0.014848832759280521,0.9974358974358974,-0.02376542110450136,,
19,302,-380221.27757141885,-29548.68025942688,16288.68497046415,-940446.2480605002,54606.927412290825,-234417.4973798315,46.63536716585304,-75.35800101608697,384.1638040501971,855.4569066994216,-555.727750333255,1138.4735306966825,302679.0538704563,-562816.3801087453,721742.8594150967,-391415.9180792868,644419.853303168,-959711.3755696211,519078.33750554174,261073.09756758064,-1952907.8276502085,-2498467.378446115,890817.333333333,-4168036.116071428,-0.023614288407283635,0.1030277101080459,-0.12501995254185827,-0.5263726615789825,0.5312880844645549,-0.6548776371308018,-0.0905241140939973,0.14419084189585507,-0.14217182681103824,-0.41787667994867306,0.43733936651583716,-0.46453164556962023,,,,0.005526665315954166,-0.0034570135746606334,-0.0008101265822784698,0.051721032844825654,-0.07787028657616896,-0.008345991561181432,-0.009623826568514904,0.004947209653092005,-0.001983122362869183,-0.015544449697215273,0.03944494720965308,0.03819409282700423,-0.0295918597059949,0.0342684766214178,-0.02438818565400845,0.0015870871884919304,-0.0037164404223227763,0.0009957805907172997,-0.00451363094032102,0.011638009049773756,,-0.0013507125008441947,-0.002907993966817497,0.008320675105485233,0.10124715787577943,-0.08146606334841622,0.09425316455696198,-0.11169266788230792,0.08048868778280543,-0.08369620253164557,0.014486391571553995,0.002588235294117648,-0.000354430379746834,0.0002363746876477349,-0.006624434389140271,0.012481012658227847,-0.008779631255487266,-0.01623529411764707,0.928,,,,0.007473942504671212,-0.02222021116138763,0.07644725738396625,,,0.11808438818565402,-0.005425361878390851,0.014141779788838613,0.15854852320675106,,,,,,,,,,,0.2190708898944193,-0.15171308016877638,-0.137468764773418,,,,,-0.0043375527426160335,,,,,,0.0099915611814346,,,-0.658168776371308,,-0.763897435897436,0.029476793248945147,-0.6503793250939871,,,,,,,,-0.23267510548523204,,,-0.07583966244725739,-0.0244028725152518,0.032084464555052795,-0.061510548523206754,-0.01375475563359671,0.17043137254901958,-0.23335021097046413,-0.04290763377681728,0.39411161387631977,-0.5126751054852321,0.17263231354539518,-0.13671191553544493,-0.05016877637130802,-0.3186218230116386,0.012850678733031674,-0.03367088607594937,0.10819207131762004,-0.20733634992458522,-0.0021687763713080167,0.05913869566196167,-0.24765610859728504,-0.004835443037974684,-0.21592264919745163,,,0.3694761486684226,-0.3904313725490196,-0.018168776371308017,0.002498818126561761,-0.019553544494720965,0.026312236286919834,,-0.054944193061840126,-0.00750210970464135,0.004299768127687355,,,,0.0038793363499245847,0.04629535864978903,,,0.9243713080168776,0.001812205938632629,,,0.0038495306274059565,-0.00864555052790347,0.924548523206751
