,sub-burough,mean_income_91_delta_1,mean_income_91_delta_2,mean_income_91_delta_3,std_income_91_delta_1,std_income_91_delta_2,std_income_91_delta_3,std_mcr_rent_91_delta_1,std_mcr_rent_91_delta_2,std_mcr_rent_91_delta_3,mean_mcr_rent_91_delta_1,mean_mcr_rent_91_delta_2,mean_mcr_rent_91_delta_3,std_value_91_delta_1,std_value_91_delta_2,std_value_91_delta_3,mean_value_91_delta_1,mean_value_91_delta_2,mean_value_91_delta_3,std_down_91_delta_1,std_down_91_delta_2,std_down_91_delta_3,mean_down_91_delta_1,mean_down_91_delta_2,mean_down_91_delta_3,std_rooms_91_delta_1,std_rooms_91_delta_2,std_rooms_91_delta_3,mean_rooms_91_delta_1,mean_rooms_91_delta_2,mean_rooms_91_delta_3,std_brooms_91_delta_1,std_brooms_91_delta_2,std_brooms_91_delta_3,mean_brooms_91_delta_1,mean_brooms_91_delta_2,mean_brooms_91_delta_3,18_delta_1,18_delta_2,18_delta_3,30_x_delta_1,30_x_delta_2,30_x_delta_3,45_delta_1,45_delta_2,45_delta_3,60_delta_1,60_delta_2,60_delta_3,75_delta_1,75_delta_2,75_delta_3,90_delta_1,90_delta_2,90_delta_3,Cuban_delta_1,Cuban_delta_2,Cuban_delta_3,Dom_delta_1,Dom_delta_2,Dom_delta_3,Mex_delta_1,Mex_delta_2,Mex_delta_3,Not Hispanic_delta_1,Not Hispanic_delta_2,Not Hispanic_delta_3,PR_delta_1,PR_delta_2,PR_delta_3,SA_delta_1,SA_delta_2,SA_delta_3,hisp_delta_1,hisp_delta_2,hisp_delta_3,10_x_delta_1,10_x_delta_2,10_x_delta_3,Kor_delta_1,Kor_delta_2,Kor_delta_3,amind_delta_1,amind_delta_2,amind_delta_3,asian-ind_delta_1,asian-ind_delta_2,asian-ind_delta_3,black_delta_1,black_delta_2,black_delta_3,chinese_delta_1,chinese_delta_2,chinese_delta_3,filip_delta_1,filip_delta_2,filip_delta_3,other_asian_delta_1,other_asian_delta_2,other_asian_delta_3,viet_delta_1,viet_delta_2,viet_delta_3,white_delta_1,white_delta_2,white_delta_3,1987.0_delta_1,1987.0_delta_2,1987.0_delta_3,1988.0_delta_1,1988.0_delta_2,1988.0_delta_3,1989.0_delta_1,1989.0_delta_2,1989.0_delta_3,1990.0_delta_1,1990.0_delta_2,1990.0_delta_3,1991.0_delta_1,1991.0_delta_2,1991.0_delta_3,8_x_delta_1,8_x_delta_2,8_x_delta_3,Excellent_delta_1,Excellent_delta_2,Excellent_delta_3,Fair_delta_1,Fair_delta_2,Fair_delta_3,Good_delta_1,Good_delta_2,Good_delta_3,Poor_delta_1,Poor_delta_2,Poor_delta_3,1_delta_1,1_delta_2,1_delta_3,10_y_delta_1,10_y_delta_2,10_y_delta_3,11_delta_1,11_delta_2,11_delta_3,12_delta_1,12_delta_2,12_delta_3,13_delta_1,13_delta_2,13_delta_3,14_delta_1,14_delta_2,14_delta_3,19_delta_1,19_delta_2,19_delta_3,2_delta_1,2_delta_2,2_delta_3,20_delta_1,20_delta_2,20_delta_3,21_delta_1,21_delta_2,21_delta_3,26_delta_1,26_delta_2,26_delta_3,27_delta_1,27_delta_2,27_delta_3,3_delta_1,3_delta_2,3_delta_3
19,210,4048.020155960876,5421.987929337411,56950.18351014331,3918.4995352432525,10342.48951102783,61442.204589704954,-12.57522127171137,-57.96326887318821,676.949895598965,23.703389830508513,52.69380383439841,761.1709993062908,327459.8891102588,-16926.810417114757,-256705.4306358667,-926312.9960414646,50511.07908097189,452663.07147561107,260709.46504296083,-1018999.7578037926,759096.1492912392,761961.3846153845,-2005087.006993007,4501113.759129759,0.04914032264713142,-0.001234147576895328,-0.3079012231032694,0.1291507660762088,-0.024011811635496372,-0.9997494595484548,0.05057834343625567,0.002781783732062282,-0.23782646448779687,0.09654268952554523,-0.022276330104128883,-0.5039227476413406,,,,-0.005952041920601475,-0.044215924985753496,0.12516285129350455,-0.02440621974141366,0.06877169351914209,0.023042563243568293,0.06402004898331151,0.0556390198414754,-0.030379819324542923,0.030101953636726075,-0.10234160493187586,-0.034102134604647144,-0.052714017201116375,0.022146816557011867,-0.08372346060788272,0.004784416472062425,0.004766098533906646,-0.007952869761914987,,,,,-0.00012951354711702827,-0.0021761227791378544,-0.042689525545366536,-0.007589493861057894,0.047123079786396405,0.008458164834538928,-0.010956846086100602,-0.006607109622185001,0.0044141937688671196,0.004636584986789618,-0.0015819839940442969,0.009939055647320158,-0.005413666269491789,-7.874128477143583e-05,-0.017685253744945034,-0.010438791897632492,-0.0007516213546364297,-0.005895084581648345,-0.00012951354711702827,0.004946384343369268,,0.009920737709164379,-0.009377371186416412,0.004784416472062425,-0.00528415272237476,0.016342395739380663,,0.0195824483240947,-0.028804993629114234,,,,,,-0.00225486406390929,,,,,-0.028726104750556924,0.014202064453320729,-0.865580680070627,-0.011345386727451688,0.018203553379432774,-0.06888990146380361,0.07447028959229136,-0.03790319116952283,0.0850373070570143,-0.03828420452779362,0.04420249395123767,0.05667255225835849,-0.00839247785318345,0.08377356869819183,-0.06558637580452241,-0.03183442988136559,0.007559163338057812,0.05852366577433503,0.002305341138683109,0.13018797692164524,0.2562510679501054,-0.05724498782572657,0.12077481424215092,-0.31787890869738566,0.0441900222763301,-0.0412675915188478,0.5010821894401094,0.011008651504947453,-0.2039184526621713,-0.5477017713732415,-0.00025902709423405654,-0.005776746982777133,,-0.00012951354711702827,0.08756746696445189,-0.017685253744945034,-0.005413666269491789,0.0013457601397299894,-0.02246967021700746,0.009920737709164379,-0.007952869761914987,,,,,-0.005802206910842874,-0.015154118169193547,0.009939055647320158,-0.005413666269491789,-0.0029277441337742845,-0.0003702227031953066,,,,,,,-0.005672693363725844,0.002691520279459979,-0.01179016916329669,0.004766098533906646,-0.007952869761914987,,,,-0.016944808338554423,,,-0.005895084581648345,-0.00012951354711702827,0.002097381494366419,,,
20,211,4849.716339063634,1980.3014932141377,33.58920421917719,8998.19314094925,-4668.822137122719,11451.929041455202,-13.785215258982618,4.979246716652511,343.71094572179777,18.892814371257487,63.0799129014697,49.389494949494974,115779.34353146143,-59300.25089594815,-1119348.2406356707,-285613.794336169,168379.7217147667,1675710.5632272502,749816.395927975,20521.613217580132,1259547.6625085473,1032404.5476190478,-34250.0,4146215.8333333335,0.0159172087509587,-0.1243042423945766,-0.10561939701137346,0.015523491619108931,-0.15450393547760122,-0.24390243902439046,-8.088435324347211,-0.02104685804697015,0.015568990535976934,-0.8097519830587561,0.03025297185242759,0.05527850817541635,,,,-0.012490578227630028,0.038528811582936556,0.03685737600870431,-0.014087792972255153,0.014527256826353141,0.03132650285610661,0.03616165966763574,-0.01880283743076472,-0.03676670595702239,0.023868490003948167,-0.04408382729245619,-0.027140568803457554,-0.028947273967194292,0.0057655556635247684,-0.00021156345392450704,,,,,,,,,0.0033699035875117108,0.018197480348874806,-0.04544423930295083,-0.2569891498171487,0.0024227414665661667,0.02471415152398536,0.018829147399280682,0.003463622985535336,0.004226994461179672,0.021262127119412454,,,0.017892223531900744,0.006927245971070672,0.000323907621546337,-0.008825218363707803,,,0.025674736301266356,,,-0.005107746244748695,,0.000323907621546337,0.4558587965061807,0.07015182513190481,0.0057655556635247684,-0.07456100583310665,-0.05059043106851872,-0.003903086839633336,,,,,,,,,-0.027062481780196324,-0.39164928824009426,-0.7976562219590108,-0.026997700255887026,-0.029845558678635115,-0.01819748034887477,0.06983448320538982,-0.027624142412427846,0.020602275582355264,0.02609075891555729,-0.0019494061111614835,0.0448476364811026,-0.07033654001878663,0.08331066582041284,-0.07016977136499049,0.024795128429371944,-0.01869314232175779,0.11293564480815477,-0.0013118258672626393,-0.015187233656723198,0.14428771400882953,0.011612088232436119,-0.07883760993743766,-0.07659452280966224,-0.026349885012794352,0.20529210868316863,0.4725243171458311,0.016049622647620887,-0.17818176323027174,,,,,,0.010457279293982531,0.011431750475575177,-0.011871214329673176,-0.00034756853144739686,0.009870428197121424,-0.01569332426391993,-0.008477649832260405,-0.0005204407594845842,,,,0.008292035111586177,-0.01254269048266691,-0.0015613222784537535,0.012438052667379264,-0.013237827545561702,0.007447686730555256,-0.007887150584653255,,,,,,-0.01569332426391993,-0.004760177713301297,-0.010049890527978177,-0.003903086839633336,0.0033699035875117108,,,,0.011431750475575177,,,,,-0.00034756853144739686,,,
21,212,7361.9236111111095,-3737.7907518296706,-9355.200496267742,12016.384810144278,-11810.16366092613,-2171.31820321094,-11.75374658282746,-20.302276139536332,23.352019320112362,56.854368932038824,80.02563106796117,-230.83571955719555,180625.35515447427,-51780.58223855216,-2437205.9896483556,-620695.0010709502,178633.6049234867,3107288.9963702727,-1381935.1072304794,1394626.8786566765,-473240.1398429563,-3325966.0,4311232.466666667,-3492899.3,-0.008125884444310838,0.10098058267211818,-0.2157457934187692,-0.09431057563587686,0.01134397870924797,-0.9539619391354277,-0.0108073871129446,-0.06410274588357301,0.07114764670804807,-0.069678714859438,0.06816367265469081,-0.3782093347551472,,,,-0.0019410977242302618,0.019328010645375912,-0.01788204413091625,0.022356091030789838,-0.05442448436460412,-0.001435485193995556,0.06331994645247659,0.031803060545575496,0.0609671068821262,-0.06044176706827309,0.004890219560878234,0.02159379870396194,-0.02329317269076306,-0.0015968063872255356,-0.06324337626117629,,,,-0.0004685408299866132,,,0.0050870147255689425,-0.005123087159015303,-0.0025633664178492336,-0.03835341365461853,0.02684630738522953,-0.023193339348699826,0.014323962516733603,0.003459747172322024,-0.013657616274300718,0.004149933065595718,-0.0042581503659347986,0.0025838733491920264,,,0.014559921253383642,,,,,,0.0008612911163973416,,,,0.015261044176706828,0.020558882235528944,0.8604913460749734,0.02034805890227577,0.021423819028609452,,,,,,0.000864936793080506,,,,,0.905087014725569,-0.06679973386560212,-0.7655442539578378,-0.7873493975903614,0.04580838323353294,-0.04786317775408089,-0.019946452476572955,0.07358616101131071,-0.04786317775408089,0.05274431057563588,-0.05296074517631404,0.05653760971208268,0.027710843373493985,-0.016167664670658694,0.005208760561069642,-0.05515394912985275,0.012840984697272123,0.020568452136822242,0.13795180722891565,0.0056886227544910295,-0.015277663850381429,0.1471887550200803,-0.021656686626746496,-0.14797801656960052,-0.08487282463186077,0.04198270126413839,0.23982856205397424,0.41512717536813915,-0.020891550232867595,-0.25894102206545805,-0.6214190093708166,-0.005123087159015303,0.18236814043146585,-0.0004685408299866132,0.000432468396540253,,,,,-0.0004685408299866132,0.006420492348636062,-0.008551390369945042,,,,,,-0.010253465671396934,,,0.004285948650643917,,,,,,,,,-0.005126732835698467,-0.0009370816599732264,-0.005123087159015303,,,,,-0.0004685408299866132,,,,,,,,
22,213,6902.5631274131265,1615.1765382403682,-4263.5028429933955,9576.888206920634,-5622.395907914011,2088.739413203126,3.904862897811455,31.67850993094214,77.1436582929004,13.75850155805449,80.25350759177394,-7.994677773921069,622832.0863325815,-80039.20976120606,-1256965.1075287666,-1169020.6216216218,206008.874151811,1754139.286775495,5106969.717956079,-143089.61496993806,346092.0510212686,4154652.1944444445,2490971.1388888885,-2380160.793650794,0.02832251720959933,-0.034894586482917545,-0.23455713359614516,0.059459459459459296,-0.13237492811960871,0.04521276595744661,0.010846876026159857,-0.003568220700787994,-0.02541551956510324,0.043243243243243246,-0.00736055204140329,0.10931768158473965,,,,0.043243243243243246,-0.05063254744105809,0.0586940572267058,-0.010810810810810811,0.03841288096607243,-0.009079236977256044,0.010810810810810811,0.061242093156986754,0.01797505502567867,-0.016216216216216217,-0.05209890741805637,-0.014490095377842988,-0.016216216216216217,0.0030764807360552093,-0.05309977989728541,0.0,-8.625646923519307e-05,0.007611885546588408,0.0,-0.00017251293847038614,0.032465150403521645,0.0,0.010552041403105231,0.022835656639765226,-0.05405405405405406,0.04608970672800461,-0.24257153338224513,0.0,-0.012277170787809086,0.1768158473954512,0.010810810810810811,-0.00583668775158137,0.0121973587674248,,-8.625646923519307e-05,0.011922230374174614,,,,,-8.625646923519307e-05,0.016232575201760822,,0.00523289246693502,-0.0020176082171680116,0.16216216216216217,0.039706728004600345,0.38105282465150403,-0.15135135135135136,0.005146635997699826,-0.007336757153338223,-0.005405405405405406,0.00523289246693502,,,,0.003301540719002201,,,,,-0.06055204140310522,-0.3805942773294204,-0.664864864864865,0.04726854514088556,-0.04200293470286133,0.05405405405405406,-0.04942495687176539,-0.01338958180484226,-0.016216216216216217,-0.0061817136285221425,0.10730007336757154,0.032432432432432434,-0.033726279470960324,0.06676449009537783,-0.06486486486486487,0.010379528464634847,0.0035766691122523855,0.14594594594594595,-0.10905692926969524,0.157006603081438,0.0,0.04203565267395054,-0.018433602347762285,0.10810810810810811,0.06569867740080504,-0.0017424798239178418,0.16216216216216217,0.02380678550891313,-0.20432868672046955,-0.3567567567567568,-0.022484186313973552,0.06749816581071166,-0.07567567567567568,0.00523289246693502,0.006603081438004402,0.0,-0.00017251293847038614,-0.0020176082171680116,0.016216216216216217,,,,,,,-0.010897067280046004,0.011922230374174614,,,-0.009354365370506237,0.0,,,,,,,-0.0002587694077055801,,-0.005405405405405406,-0.00017251293847038614,-0.0063279530447542184,,,,,,,,,,,,
23,214,3784.4766246684376,1177.1266624730415,-7970.8690023699855,13502.189021761162,56.31711686752533,-13938.49540810108,7.646920043122179,55.26997438320748,66.37830899983882,29.147640045729247,87.62539086929326,-45.794406844592004,404967.14212040976,-153332.27046048874,-1499360.637589233,-593072.1537550129,250269.08824586682,1464897.6341501577,300389.7770915432,-907764.6790684517,386545.0268070111,-3866.666666666977,-2121149.5714285714,1585355.2380952383,-0.027818410117673942,0.044676610876071665,-0.6347912315671964,-0.03262850893182634,-0.04313443565779984,-0.21063810758842738,-0.028097652441223087,0.08212699696505332,-0.42640065765258484,-0.036183011301494705,0.05265995686556435,-0.06600187810222247,,-0.00013479511143062606,,-0.03627415238789647,0.05751258087706684,-0.024571837410007596,-0.027501822821728028,-0.025206685837527,0.0209050664043286,0.06956343419613562,0.017029115744069012,-0.01811027143048785,0.011871126503827933,-0.023409417685118644,0.02738899074363907,-0.022466277798031356,-0.025790797987059667,-0.0009390511112104816,-0.004670980678089683,0.004538102084831056,0.014577650583553191,6.835581480131234e-05,-0.00013479511143062606,0.44030317935876223,-0.004602624863288369,-0.00026959022286125213,0.0026159280955149137,-0.030691760845789284,0.06052300503235086,-0.5406251397397488,0.010298942763397746,-0.029654924514737602,0.07722577471716674,0.010025519504192493,-0.024442846872753415,0.03143585386576041,,,-0.025533246881008807,-0.018752278527160045,,,,,-0.002168760899700397,0.03852989427633977,-0.010558950395398996,-0.03031793587622412,0.36098705796573094,0.031137670740474466,-0.02582390555828823,-0.36458713087860006,-0.0006739755571531295,-0.0185797969860931,,,,,,,,,,,-0.028846153846153855,0.08851674641148322,-0.4301859278162596,-0.0068296189791517,-0.019854223494164464,0.029598067808968287,0.021072969086987775,-0.038210436882350304,0.00603809697411592,-0.0025611071171818822,0.002124044180118953,0.024995442945679902,0.025476276060388214,0.005187139471448374,-0.08043200874954429,0.04178648454349389,-0.02747842418280195,0.12046573095151294,-0.03661933860531992,0.01202879756741046,0.01964090411957711,0.05939971243709561,-0.028529267092966062,0.22773878964637256,-0.13133537023723937,0.06984751598622727,0.08163962814436748,0.10536484543493885,-0.08818137101462231,-0.3783950054684652,0.003190150970524802,0.034834324553950725,-0.0852397010572366,,,,-0.00026959022286125213,0.0050082725931225695,,,-0.006953449894915708,,,,,-0.0005391804457225043,-0.0019451773017931384,-0.03310699963543566,0.009210999281092739,-0.00684165809596208,,,,,,,,,-0.01162634709117739,,,,,,,0.00013671162960262467,,,,,,,,
24,215,5266.407191159495,2385.0884598508055,2837.649595687333,12808.836985697686,1334.3242399628944,-360.8473327534957,6.5909507088895225,21.657572839187708,46.59463389654576,36.65895215895216,65.97902097902102,41.50261643118779,388430.2399356514,134065.6880598953,-933666.7998278406,-795633.4539899686,-415175.5746818781,1791235.6671159035,3998768.5537859085,-620167.8665226675,1656883.5895801163,1834731.4545454546,-580869.2045454546,2731520.283333333,-0.10230588597633994,0.08270926099061238,-0.4305685589176631,-0.11322389420884615,-0.039754278192189574,-0.2911051212938003,-0.09108979871994094,0.13206865401839452,-0.3385165428282443,0.001367989056087593,0.07382623957876255,-0.24056603773584895,,,,0.018741450068399446,-0.017354102676612554,0.12061994609164421,-0.0116507067943456,0.013777972795085525,0.04312668463611863,-0.00588235294117645,0.04999999999999999,-0.06132075471698112,0.024920200638394868,-0.04341816586222025,-0.10040431266846361,-0.006520747834017321,-0.003005704256252739,-0.0020215633423180668,,,,,6.581834137779716e-05,0.01684636118598383,-0.0005015959872321021,0.00013163668275559433,0.006738544474393532,-0.02489740082079339,0.01768319438350152,-0.15229110512129385,0.018103055175558595,-0.01375603334795963,0.04784366576819407,-0.015207478340173278,0.018999561211057482,0.06603773584905662,,-0.004585344449319877,0.006064690026954179,-0.0054035567715458276,,,,,0.003369272237196766,,0.0144800351031154,0.01078167115902965,0.02250341997264022,-0.004190434401053093,0.06671159029649595,-0.010556315549475604,0.02378236068451075,-0.018867924528301886,-0.029662562699498407,,,,,,,,,,-0.024835454146555525,-0.12938005390835583,-0.8512995896032831,0.02444054409828872,-0.014824797843665763,0.01659826721386229,0.04795963141728829,-0.04986522911051213,0.06876424988600091,0.01540149188240457,0.0067385444743935236,0.047651618787049696,-0.040807371654234315,0.07547169811320754,-0.08948928408572732,0.0144800351031154,-0.005390835579514822,0.16103511171910623,-0.09629223343571741,-0.018194070080862546,0.05355677154582763,0.024967090829311103,0.01752021563342318,-0.0971500227998176,0.057656867046950416,0.05121293800539084,0.4756953944368445,0.004234313295304992,-0.07345013477088946,,,0.02291105121293801,,6.581834137779716e-05,0.01954177897574124,-0.010054719562243502,0.018933742869679686,-0.018194070080862535,-0.0005015959872321021,0.00013163668275559433,-0.004043126684636118,,,,,0.00026327336551118866,0.0026954177897574143,-0.015207478340173278,0.018999561211057482,-0.01752021563342318,,,,,,,,-0.009170688898639754,-0.004043126684636118,,,,,,0.0006738544474393536,,-0.004585344449319877,,,,0.011455525606469005,,,-0.002021563342318059
25,216,7186.835374149658,-2654.318396923987,23718.846076961523,6071.095109935784,-1489.0226845197758,20252.986838098066,18.116266252313096,21.950109653098252,21.902653004199635,27.952976190476193,48.725840978593226,257.80290622498615,-43273.30422147317,323408.48815283785,743789.576898946,42520.74139728956,-382770.29503105674,-1386156.7185157416,1347.4668993209725,8741.125549857281,5071755.257412592,266.66666666666606,10000.0,4994124.0,-0.04297335629161114,0.15963049717896205,0.18784442773123877,-0.11112766274392971,0.0659568175096128,-0.3953023488255871,0.030394956628934766,0.005861210344589751,0.003942303046144069,-0.08957743681414154,0.05974563738538885,-0.4404047976011993,,,,0.012810963801579034,-0.07231588287488908,-0.001311844077961033,0.007696509260638529,0.003992901508429458,-0.04941279360319839,-0.006604101494612463,0.09937888198757766,-0.005372313843078458,0.008987536620487624,-0.06092871931381248,0.03492003998000999,-0.0009930979691146532,0.029872818692694467,0.02117691154422789,,,,-0.0009930979691146532,-0.006359065365276545,0.0013743128435782107,,,,0.009583395401956407,0.013901212658976703,-0.04985007496251881,-0.03813496201400268,0.007985803016858917,-0.08733133433283358,0.04513630269626098,-0.009168884945282452,0.09132933533233382,-0.0004965489845573266,0.0004436557231588291,0.018615692153923037,,,,,0.007690032534753032,,,,,,-0.05915409642117708,-0.7555597201399301,,,0.05740879560219891,,,,,,,,,,,0.044217687074829926,0.5488505747126438,-0.027856398033666033,-0.01641526175687666,-0.004872563718140925,0.07865335915388053,-0.028246081041112092,-0.03816841579210395,0.03103431153483291,-0.002366163856847084,0.0008120939530234794,-0.0016386116490391817,-0.0354924578527063,0.09838830584707647,-0.1109786980485625,0.0013309671694764873,0.021364317841079464,0.07914990813843786,-0.014196983141082517,0.03648175912043977,-0.009782014995779333,-0.012274475007394266,0.09032983508245877,0.44699339589850534,-0.09213250517598343,-0.22026486756621688,-0.3204727146332986,0.12111801242236025,0.21426786606696652,-0.013406822583047817,-0.0025140490979000396,-0.12081459270364817,,,0.009995002498750623,,,,,,,,,,0.006306172103878047,0.037119195504288674,-0.020552223888055974,-0.05208798848006356,0.00813368825791186,-0.00018740629685157217,,,,,,,,,,-0.03699289934952083,,,,,,-0.0009930979691146532,,,,,,,,
26,217,3505.080436375476,1188.7069704182286,4785.7264705882335,14264.322260732533,-7627.188815268888,2362.574121992595,10.808853760367555,-13.390091023190422,50.39538288313784,17.803073463268333,53.73397924931339,175.51834543104303,104162.55854470283,21592.752143683843,69340.32147253118,-232881.4450867055,-55295.28816729039,-215645.46323529352,-5134552.823708821,5313965.38592897,-684858.2865024582,-3322749.3333333335,4275261.047619048,-1280508.3142857146,-0.10805592083121285,0.19781545427945635,-0.09021579393925094,-0.202312138728324,0.04172050323019416,-0.13014705882353006,-0.19340041465085112,0.2602208806728451,-0.12349157019838652,-0.10982658959537561,0.03063583815028892,-0.10367647058823537,,,,-0.017341040462427737,0.05498129887793268,-0.012500000000000011,-0.034682080924855474,0.006018361101666092,0.020588235294117685,-0.023121387283236983,-0.006358381502890198,-0.03161764705882353,0.06358381502890173,-0.043896633798027884,0.022794117647058826,0.023121387283236997,-0.01662699761985719,0.006617647058823527,,,,,-0.005678340700442026,0.15220588235294116,,,,0.011560693641618491,-0.013294797687861237,-0.4661764705882353,0.005780346820809248,-0.005678340700442026,0.027205882352941177,-0.04046242774566474,0.012070724243454609,0.23161764705882354,0.011560693641618495,0.012070724243454609,-0.003676470588235295,,,0.016176470588235296,,,-0.008088235294117646,,,,,0.004556273376402631,-0.7419117647058824,-0.9132947976878613,0.00010200612036722224,0.027205882352941177,,,,,,,,,,,-0.02230533832029921,0.6477941176470587,0.005780346820809246,0.006902414144848698,0.005147058823529407,-0.057803468208092484,0.07698061883713023,-0.02867647058823529,0.01734104046242775,-0.010336620197211835,0.02867647058823529,0.0,0.007208432505950352,0.09411764705882354,-0.07514450867052024,0.00040802448146888895,0.027941176470588233,0.15028901734104047,-0.06164569874192451,-0.023529411764705882,-0.011560693641618498,0.030227813668820137,0.0007352941176470562,0.32369942196531787,-0.06375382522951373,-0.04779411764705882,-0.023121387283236983,0.07082624957497452,0.1191176470588235,-0.3872832369942197,0.02434546072764366,-0.048529411764705876,,,-0.019852941176470587,,,,,,0.0051470588235294126,,,,,-0.011152669160149606,-0.012499999999999999,-0.05202312138728323,-0.005678340700442026,0.0051470588235294126,,,-0.0022058823529411764,,,,,-0.005678340700442026,0.019852941176470587,,,,,,,,,,,,,,,
27,218,7559.698319327734,476.6007002801125,-5707.538596491235,19271.769696242034,-1036.949836872329,-22826.055880763215,15.156432728185536,11.617887863742425,-53.41684040768311,54.24149392110553,40.45328185328185,50.69004329004326,16850.51891064085,-26638.359238680452,-818645.2737708627,-580947.7563375356,-369152.93116246443,3331033.410964912,1961885.8250202914,-593755.4668871262,657260.1981461332,1931277.3285543607,-823361.9727668844,719847.1764705882,-0.12508791832023913,0.011181587076393384,0.08627866034617204,0.05546218487395027,-0.013795518207283308,-1.3565789473684209,-0.14480471214412582,0.07845126734957641,0.05435012774800285,0.02850140056022399,0.05483193277310949,-0.7469298245614036,,,,-0.06158963585434174,-0.009243697478991592,0.10175438596491226,0.07377450980392158,-0.027941176470588247,0.02149122807017545,-0.006582633053221293,0.05658263305322128,-0.0035087719298245723,0.03977591036414563,-0.04810924369747896,-0.08464912280701756,-0.04121148459383754,0.02871148459383753,-0.039473684210526314,,,,,-0.004236694677871148,0.07039473684210526,,,,0.04936974789915971,0.008963585434173638,-0.45526315789473687,0.012815126050420164,-0.012815126050420164,0.014473684210526312,-0.004096638655462186,0.004096638655462186,0.31206140350877193,-0.008263305322128852,0.008263305322128852,0.005263157894736841,,,0.022149122807017543,,,,,-0.004236694677871148,0.04846491228070175,0.25633753501400564,0.12282913165266107,-0.2298245614035088,-0.1790966386554622,0.004096638655462186,0.05767543859649123,,,,,,,,,,,-0.13518907563025206,0.03092105263157896,-0.691281512605042,0.007948179271708683,0.020394736842105257,0.017471988795518215,-0.013305322128851549,-0.008771929824561403,0.004726890756302518,0.007773109243697479,-0.00043859649122807154,0.030077030812324934,0.015756302521008403,0.032894736842105254,-0.045553221288515404,0.0038865546218487396,0.01951754385964912,0.08028711484593837,-0.04695378151260504,-0.03925438596491228,0.09712885154061625,0.04870448179271708,-0.12960526315789472,-0.12836134453781511,0.036694677871148454,0.1736842105263158,0.4716736694677871,-0.038340336134453756,-0.014254385964912242,-0.5748949579831933,-0.00010504201680672232,0.009429824561403507,,,,,0.004131652661064426,0.0004385964912280698,-0.004096638655462186,-7.002801120448154e-05,0.009210526315789473,,,,,-0.00017507002801120733,0.0010964912280701754,-0.012429971988795517,0.012429971988795517,-0.007675438596491228,,,0.0002192982456140349,,,,,-0.004691876750700277,-0.04078947368421053,-0.04159663865546219,,,-0.01246498599439776,,,,-3.501400560224077e-05,,,,,,,
28,301,9147.363155036655,20409.652362204724,-40923.062158054716,22034.8013275473,18623.29635165965,-54644.11290117652,105.63384503374664,3.810293617371144,-472.71701278347905,75.34248506032247,150.0593546319052,-432.02670157068076,14228.047073730733,156765.63519066945,633701.6019494478,-7751.921259842813,-272988.4732586313,-1655549.8644026183,265371.2260280219,644798.5983518315,-263615.30668064114,399860.0717592593,1780954.5532407407,-1071411.431547619,-0.278841657993427,0.08757191690335842,-0.056570420138608135,-0.2165354330708662,0.1270442156268925,2.0595627776478844,-9.67371986243434,0.12731394657060668,-0.04346145321398054,-1.1023622047244095,0.04854633555420951,1.0860299275192893,,,,-0.011811023622047223,-0.012961841308298,-0.06644844517184945,0.04724409448818895,0.041187159297395526,-0.15559971942950668,-0.015748031496062992,0.010478497880072685,0.010965630114566277,0.00787401574803151,-0.049242883101150825,0.1524666822539163,0.015748031496062992,0.010539067231980621,0.05557633855506196,,-9.085402786190161e-05,,,,0.029588496609773203,,0.007601453664445791,-0.002419920505026889,-0.023622047244094446,-0.002119927316777681,-0.1358428805237316,-0.007874015748031496,0.003664445790430043,0.08876548982931962,0.0,-0.00402786190187765,0.05086509235445406,0.007874015748031496,-0.004118715929739551,0.007505260696750058,,,0.020469955576338555,,,,,-0.00402786190187765,0.008311900865092354,,-0.008419139915202906,0.0042787000233808735,0.03937007874015748,-0.0012719563900666225,-0.038648585457096096,-0.027559055118110236,-0.01977589339794064,,,0.0035735917625681415,,,,,,0.026075105996365866,0.02481879822305355,-0.8346456692913385,0.025651120533010302,-0.004781388823942023,0.027559055118110236,0.044336765596608124,-0.03797054009819968,0.023622047244094488,0.017050272562083593,-0.02035305120411504,0.10236220472440946,-0.04300423985463356,-0.07481879822305355,-0.15748031496062992,0.014566929133858271,-0.007446808510638302,0.023622047244094495,0.2175045427013931,-0.14337152209492637,0.13385826771653542,-0.05215021199273165,-0.03444002805704935,-0.13779527559055116,0.020714718352513636,-0.007575403320084176,0.4133858267716536,-0.18185947910357364,0.1786883329436521,-0.4645669291338582,-0.004209569957601453,0.006698620528407761,0.031496062992125984,-0.016565717746820106,-0.022457329904138415,-0.047244094488188976,-9.085402786190161e-05,0.005272387187280804,0.0,-0.00402786190187765,0.026548982931961656,,,,,-0.00018170805572380322,0.0014262333411269573,-0.015748031496062992,,,0.003937007874015748,-0.00402786190187765,0.005272387187280804,,,,,-0.00036341611144760644,0.0028524666822539145,-0.003937007874015748,,,,,,,,,,-9.085402786190161e-05,-0.0008066401683422962,,,
